date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-07-15,Oil (vegetable) - Retail,L,oil and fats,13919.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2016-08-15,Oil (vegetable) - Retail,L,oil and fats,14041.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2016-09-15,Oil (vegetable) - Retail,L,oil and fats,14222.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2016-10-15,Oil (vegetable) - Retail,L,oil and fats,14198.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2016-11-15,Oil (vegetable) - Retail,L,oil and fats,14164.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2016-12-15,Oil (vegetable) - Retail,L,oil and fats,14232.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-01-15,Oil (vegetable) - Retail,L,oil and fats,14349.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-02-15,Oil (vegetable) - Retail,L,oil and fats,14567.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-03-15,Oil (vegetable) - Retail,L,oil and fats,14730.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-04-15,Oil (vegetable) - Retail,L,oil and fats,14546.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-05-15,Oil (vegetable) - Retail,L,oil and fats,14610.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-06-15,Oil (vegetable) - Retail,L,oil and fats,14629.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-08-15,Oil (vegetable) - Retail,L,oil and fats,14575.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-09-15,Oil (vegetable) - Retail,L,oil and fats,14588.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-10-15,Oil (vegetable) - Retail,L,oil and fats,14595.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-11-15,Oil (vegetable) - Retail,L,oil and fats,14542.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2017-12-15,Oil (vegetable) - Retail,L,oil and fats,14522.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-01-15,Oil (vegetable) - Retail,L,oil and fats,14518.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-02-15,Oil (vegetable) - Retail,L,oil and fats,14486.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-03-15,Oil (vegetable) - Retail,L,oil and fats,14500.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-04-15,Oil (vegetable) - Retail,L,oil and fats,14483.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-05-15,Oil (vegetable) - Retail,L,oil and fats,14428.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-06-15,Oil (vegetable) - Retail,L,oil and fats,14422.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-07-15,Oil (vegetable) - Retail,L,oil and fats,14449.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-08-15,Oil (vegetable) - Retail,L,oil and fats,14430.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-09-15,Oil (vegetable) - Retail,L,oil and fats,14367.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-10-15,Oil (vegetable) - Retail,L,oil and fats,14272.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-11-15,Oil (vegetable) - Retail,L,oil and fats,14178.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2018-12-15,Oil (vegetable) - Retail,L,oil and fats,14134.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2019-01-15,Oil (vegetable) - Retail,L,oil and fats,14145.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2019-02-15,Oil (vegetable) - Retail,L,oil and fats,14070.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2019-03-15,Oil (vegetable) - Retail,L,oil and fats,14062.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2019-04-15,Oil (vegetable) - Retail,L,oil and fats,14037.0,IDR,Indonesia,,0,National Average,974,96,15,15,6,974_96_15_15,
2007-01-15,Sugar - Retail,KG,miscellaneous food,6554.7501,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-02-15,Sugar - Retail,KG,miscellaneous food,6598.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-03-15,Sugar - Retail,KG,miscellaneous food,6603.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-04-15,Sugar - Retail,KG,miscellaneous food,6645.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-05-15,Sugar - Retail,KG,miscellaneous food,6630.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-06-15,Sugar - Retail,KG,miscellaneous food,6579.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-07-15,Sugar - Retail,KG,miscellaneous food,6527.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-08-15,Sugar - Retail,KG,miscellaneous food,6575.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-09-15,Sugar - Retail,KG,miscellaneous food,6559.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-10-15,Sugar - Retail,KG,miscellaneous food,6545.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-11-15,Sugar - Retail,KG,miscellaneous food,6527.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2007-12-15,Sugar - Retail,KG,miscellaneous food,6478.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-01-15,Sugar - Retail,KG,miscellaneous food,6519.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-02-15,Sugar - Retail,KG,miscellaneous food,6531.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-03-15,Sugar - Retail,KG,miscellaneous food,6540.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-04-15,Sugar - Retail,KG,miscellaneous food,6561.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-05-15,Sugar - Retail,KG,miscellaneous food,6533.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-06-15,Sugar - Retail,KG,miscellaneous food,6540.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-07-15,Sugar - Retail,KG,miscellaneous food,6524.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-08-15,Sugar - Retail,KG,miscellaneous food,6516.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-09-15,Sugar - Retail,KG,miscellaneous food,6555.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-10-15,Sugar - Retail,KG,miscellaneous food,6538.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-11-15,Sugar - Retail,KG,miscellaneous food,6525.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2008-12-15,Sugar - Retail,KG,miscellaneous food,6560.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-01-15,Sugar - Retail,KG,miscellaneous food,6713.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-02-15,Sugar - Retail,KG,miscellaneous food,7352.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-03-15,Sugar - Retail,KG,miscellaneous food,7687.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-04-15,Sugar - Retail,KG,miscellaneous food,7789.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-05-15,Sugar - Retail,KG,miscellaneous food,8012.9688,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-06-15,Sugar - Retail,KG,miscellaneous food,8162.6039,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-07-15,Sugar - Retail,KG,miscellaneous food,8315.0334,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-08-15,Sugar - Retail,KG,miscellaneous food,8795.6423,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-09-15,Sugar - Retail,KG,miscellaneous food,9822.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-10-15,Sugar - Retail,KG,miscellaneous food,9940.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-11-15,Sugar - Retail,KG,miscellaneous food,9916.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2009-12-15,Sugar - Retail,KG,miscellaneous food,10375.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-01-15,Sugar - Retail,KG,miscellaneous food,11079.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-02-15,Sugar - Retail,KG,miscellaneous food,11202.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-03-15,Sugar - Retail,KG,miscellaneous food,11105.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-04-15,Sugar - Retail,KG,miscellaneous food,10801.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-05-15,Sugar - Retail,KG,miscellaneous food,10676.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-06-15,Sugar - Retail,KG,miscellaneous food,10379.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-07-15,Sugar - Retail,KG,miscellaneous food,10521.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-08-15,Sugar - Retail,KG,miscellaneous food,10655.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-09-15,Sugar - Retail,KG,miscellaneous food,10687.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-10-15,Sugar - Retail,KG,miscellaneous food,10959.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-11-15,Sugar - Retail,KG,miscellaneous food,11087.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2010-12-15,Sugar - Retail,KG,miscellaneous food,11125.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-01-15,Sugar - Retail,KG,miscellaneous food,11162.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-02-15,Sugar - Retail,KG,miscellaneous food,11114.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-03-15,Sugar - Retail,KG,miscellaneous food,11032.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-04-15,Sugar - Retail,KG,miscellaneous food,10933.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-05-15,Sugar - Retail,KG,miscellaneous food,10725.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-06-15,Sugar - Retail,KG,miscellaneous food,10590.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-07-15,Sugar - Retail,KG,miscellaneous food,10629.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-08-15,Sugar - Retail,KG,miscellaneous food,10701.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-09-15,Sugar - Retail,KG,miscellaneous food,10732.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-10-15,Sugar - Retail,KG,miscellaneous food,10715.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-11-15,Sugar - Retail,KG,miscellaneous food,10728.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2011-12-15,Sugar - Retail,KG,miscellaneous food,10734.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-01-15,Sugar - Retail,KG,miscellaneous food,10861.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-02-15,Sugar - Retail,KG,miscellaneous food,10941.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-03-15,Sugar - Retail,KG,miscellaneous food,11076.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-04-15,Sugar - Retail,KG,miscellaneous food,11405.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-05-15,Sugar - Retail,KG,miscellaneous food,11535.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-06-15,Sugar - Retail,KG,miscellaneous food,11986.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-07-15,Sugar - Retail,KG,miscellaneous food,12607.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-08-15,Sugar - Retail,KG,miscellaneous food,12710.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-09-15,Sugar - Retail,KG,miscellaneous food,12655.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-10-15,Sugar - Retail,KG,miscellaneous food,12577.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-11-15,Sugar - Retail,KG,miscellaneous food,12600.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2012-12-15,Sugar - Retail,KG,miscellaneous food,12584.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-01-15,Sugar - Retail,KG,miscellaneous food,12557.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-02-15,Sugar - Retail,KG,miscellaneous food,12554.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-03-15,Sugar - Retail,KG,miscellaneous food,12579.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-04-15,Sugar - Retail,KG,miscellaneous food,12609.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-05-15,Sugar - Retail,KG,miscellaneous food,12601.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-06-15,Sugar - Retail,KG,miscellaneous food,12600.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-07-15,Sugar - Retail,KG,miscellaneous food,12601.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-08-15,Sugar - Retail,KG,miscellaneous food,12597.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-09-15,Sugar - Retail,KG,miscellaneous food,12562.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-10-15,Sugar - Retail,KG,miscellaneous food,12523.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-11-15,Sugar - Retail,KG,miscellaneous food,12442.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2013-12-15,Sugar - Retail,KG,miscellaneous food,12267.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-01-15,Sugar - Retail,KG,miscellaneous food,12188.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-02-15,Sugar - Retail,KG,miscellaneous food,12131.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-03-15,Sugar - Retail,KG,miscellaneous food,11922.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-04-15,Sugar - Retail,KG,miscellaneous food,11806.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-05-15,Sugar - Retail,KG,miscellaneous food,11738.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-06-15,Sugar - Retail,KG,miscellaneous food,11738.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-07-15,Sugar - Retail,KG,miscellaneous food,11731.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-08-15,Sugar - Retail,KG,miscellaneous food,11667.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-09-15,Sugar - Retail,KG,miscellaneous food,11608.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-10-15,Sugar - Retail,KG,miscellaneous food,11595.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-11-15,Sugar - Retail,KG,miscellaneous food,11630.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2014-12-15,Sugar - Retail,KG,miscellaneous food,11637.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-01-15,Sugar - Retail,KG,miscellaneous food,11632.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-02-15,Sugar - Retail,KG,miscellaneous food,11722.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-03-15,Sugar - Retail,KG,miscellaneous food,11831.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-04-15,Sugar - Retail,KG,miscellaneous food,12188.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-05-15,Sugar - Retail,KG,miscellaneous food,12509.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-06-15,Sugar - Retail,KG,miscellaneous food,12941.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-07-15,Sugar - Retail,KG,miscellaneous food,13065.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-08-15,Sugar - Retail,KG,miscellaneous food,13013.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-09-15,Sugar - Retail,KG,miscellaneous food,12906.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-10-15,Sugar - Retail,KG,miscellaneous food,12918.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-11-15,Sugar - Retail,KG,miscellaneous food,13308.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2015-12-15,Sugar - Retail,KG,miscellaneous food,13116.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-01-15,Sugar - Retail,KG,miscellaneous food,13208.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,13310.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,13415.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-04-15,Sugar - Retail,KG,miscellaneous food,13463.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-05-15,Sugar - Retail,KG,miscellaneous food,14459.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-06-15,Sugar - Retail,KG,miscellaneous food,15327.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,15745.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,15490.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,15211.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,15039.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,14822.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,14709.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,14628.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,14546.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,14441.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,13791.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,13402.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,13306.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,13160.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,13034.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,12910.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,12814.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,12729.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-01-15,Sugar - Retail,KG,miscellaneous food,12618.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-02-15,Sugar - Retail,KG,miscellaneous food,12542.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-03-15,Sugar - Retail,KG,miscellaneous food,12488.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,12483.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-05-15,Sugar - Retail,KG,miscellaneous food,12454.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-06-15,Sugar - Retail,KG,miscellaneous food,12442.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-07-15,Sugar - Retail,KG,miscellaneous food,12452.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-08-15,Sugar - Retail,KG,miscellaneous food,12386.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-09-15,Sugar - Retail,KG,miscellaneous food,12303.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-10-15,Sugar - Retail,KG,miscellaneous food,12238.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-11-15,Sugar - Retail,KG,miscellaneous food,12163.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
2018-12-15,Sugar - Retail,KG,miscellaneous food,12142.0,IDR,Indonesia,,0,National Average,974,97,15,5,7,974_97_15_5,
